"geneID","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","Count","SYMBOL"
"2563/6512/9635/1179/9213/115019/338440/3784/203859/57084/55867/55107/219855/363/9498/121601/160728/2562/2558/2567/6557/368/766/65266/5205/54831/6528/147798/6509/57282/6508/50636/54102/54020/65010/846/10861/10568/2555/2560/8671/8001/10723/6507/6558/56923/2561/2568/6569/10050/6568/116369/53405/5167/1364/5243/1811/1080/6561/2260/6575/760/6505/56262/1183/2742/1184/11254/2564/2556/55879","GO:0015698","inorganic anion transport","71/4017","171/18434",0.415204678362573,1.90537292530139,6.27842884758041,4.64821749272459e-09,4.53426119290296e-07,3.56626398126018e-07,71,NA
"25987/4322/1280/5916/59341/55512/1277/8313/6662/3549/4880/102724560/875/5915/6474/2690/3207","GO:0060351","cartilage development involved in endochondral bone morphogenesis","17/4017","33/18434",0.515151515151515,2.3640286358733,4.13972243757117,0.00016690158266196,0.00274062272283049,0.00215554060228192,17,NA
"25987/4322/1280/5916/59341/652/55512/1277/8313/6662/3549/4880/102724560/875/5915/6474/2261/658/2690/8817/3207/1749/7010","GO:0060350","endochondral bone morphogenesis","23/4017","60/18434",0.383333333333333,1.75911542610572,3.10880201134056,0.00265205977242283,0.0239041095433879,0.0188009382878324,23,NA
"2633/163351/3265/116071/64581/10538/3394/5196/3662/383/669/728358/245940","GO:0042832","defense response to protozoan","13/4017","29/18434",0.448275862068966,2.05713648030354,3.00727833957858,0.00473339574217212,0.0377174933447391,0.0296653704443184,13,NA
"2658/90952/94/9080/9074/1003/1366/5175/1830/7855/151306/9073/23562/51208/9076/10686/100132463/100506658/7124/3605/49861/1365/1364/24146/137075/6591/100288814/79983/9075","GO:0070830","bicellular tight junction assembly","29/4017","73/18434",0.397260273972603,1.82302611162832,3.71910429061601,0.000397511799746048,0.00550149053744645,0.00432700427087171,29,NA
"2658/90952/94/9080/9074/1003/1366/5175/1830/7855/151306/9073/23562/51208/9076/10686/100132463/100506658/7124/3605/49861/1365/1364/24146/137075/6591/100288814/79983/9075","GO:0043297","apical junction assembly","29/4017","82/18434",0.353658536585366,1.62293787986424,2.98415546349171,0.00332145565951558,0.0281741428173215,0.0221593830742614,29,NA
"2706/2642/26291/2641/1373/2740/114/445","GO:0071377","cellular response to glucagon stimulus","8/4017","12/18434",0.666666666666667,3.05933117583603,3.766690237604,0.00106418837390569,0.0118312707451868,0.00930547070758476,8,NA
"2707/57795/7483/89780/1592/5950/5076/255239/1813/7480/5916/54997/11211/2706/4058/8854/1512/3294/6532/1277/6662/2627/56603/8324/7475/6899/7477/7474/952/9227/9464/205860/7478/7124/5754/4602/3952/4067/340485/360/3371/1620","GO:0032526","response to retinoic acid","42/4017","106/18434",0.39622641509434,1.81828173658179,4.45974195654605,2.42642975013034e-05,0.000587001885151532,0.000461685728035327,42,NA
"2707/57795/7483/89780/5076/255239/1813/7480/5916/54997/11211/4058/8854/6532/1277/6662/56603/8324/7475/6899/7477/7474/9464/7124/5754/4602/3952/4067/3371/1620","GO:0071300","cellular response to retinoic acid","30/4017","67/18434",0.447761194029851,2.05477467033763,4.56551168347821,2.25105651642489e-05,0.000557966795546628,0.000438849197485939,30,NA
"27129/1907/1573/2946/845/477/55811/481/7139/493/183/6262/55328/150/153/3784/133/8048/219537/10008/143872/1813/6330/5318/121643/6910/4842/3356/1910/1113/89832/10021/79191/2775/5023/489/7067/4635/8913/1636/81033/2548/1824/79041/478/3270/274/3760/1674/6508/100/1908/9992/51738/491/776/846/185/6474/10242/952/2244/2243/2266/3670/1482/1832/7124/2740/9096/11149/5350/2697/10345/1956/781/5294/857/3751/3952/6916/4846/2626/80005/6505/59272/8862/492/2316","GO:1903522","regulation of blood circulation","89/4017","269/18434",0.330855018587361,1.51829260956918,4.52006763453119,1.10362101027287e-05,0.000322449269088422,0.000253611154102371,89,NA
"27129/1907/1573/2946/845/477/55811/481/7139/493/183/6262/55328/153/3784/133/8048/10008/1813/6330/5318/121643/6910/4842/1910/1113/89832/10021/79191/2775/489/7067/4635/8913/1636/81033/2548/1824/79041/478/3270/274/3760/1674/6508/100/1908/9992/491/776/6474/3670/1482/1832/7124/2740/9096/11149/5350/2697/10345/781/5294/857/3751/4846/2626/6505/59272/8862/492/2316","GO:0008016","regulation of heart contraction","72/4017","214/18434",0.336448598130841,1.54396152799202,4.22486040233491,3.95923643706274e-05,0.000858260285711666,0.000675034501380364,72,NA
"27129/1907/1573/2946/845/477/55811/481/7139/493/183/6262/55328/153/3784/133/8048/4607/10008/1813/6330/5318/121643/6910/4842/6445/1910/1113/89832/10021/79191/2775/489/8557/7067/4635/8913/1636/81033/5608/2548/2627/1824/79041/478/10848/3270/274/3760/6323/6335/1674/6508/100/1908/9992/491/7134/776/6474/3670/1482/1832/7124/2740/9096/11149/5350/2697/10345/58498/781/5294/857/3751/4846/2626/137868/6505/59272/8862/492/2316","GO:0060047","heart contraction","83/4017","254/18434",0.326771653543307,1.49955406059679,4.23169044171736,3.55334107475164e-05,0.000787201715021901,0.00061914587687691,83,NA
"27129/1907/1573/2946/845/477/55811/481/7139/493/183/6262/55328/153/3784/133/8048/4607/10008/1813/6330/5318/121643/6910/4842/6445/1910/1113/89832/10021/79191/2775/489/8557/7067/4635/8913/1636/81033/5608/2548/2627/1824/79041/478/10848/3270/274/3760/6323/6335/1674/6508/100/1908/9992/491/7134/776/6474/3670/1482/1832/7124/2740/9096/11149/5350/2697/10345/58498/781/5294/857/3751/4846/2626/137868/6505/59272/8862/492/2316","GO:0003015","heart process","83/4017","263/18434",0.315589353612167,1.44823852240147,3.86464063575519,0.000136696929009568,0.00231580679733856,0.00182141654782319,83,NA
"27159/336/10753/1645/1646/114131/64081/5950/150/5406/5408/118471/4588/4583/3784/887/643834/643847/5222/1128/80168/337/335/362/8435/12/9245/64127/65266/6662/339221/3783/64240/64241/56287/2168/389015/27347/4760/7429/4880/7033/7032/7031/6523/1890/51738/885/1582/90226/65010/56667/5357/6476/6750/4585/57482/6779/2169/2255/4762/6690/3360/389383/340204/5225/3605/6446/387129/29881/948/24146/3952/5644/5645/4986/5646/8544/170302/65267/9843/9075/340547","GO:0007586","digestion","83/4017","144/18434",0.576388888888889,2.6450467457749,10.4607811158418,8.35343937206003e-21,7.21737161745986e-18,5.67657030411117e-18,83,NA
"27293/6487/256435/8707/338596/222/221/2526/6489/2583/5587/2581/123099/8128/204219/4363/55512/79152/5023/124976/242/59344/94103/10351/8877/339221/79755/51046/2528/2525/2527/125981/79603/126410/10715/2524/3938/26154/4759/129807/9514/53947/2720/84002/768239/57733/9429/7368/2760/285848/60481/6785/10690/3696/340485","GO:0006665","sphingolipid metabolic process","55/4017","173/18434",0.317919075144509,1.45892960697383,3.20124068521657,0.00140211029230366,0.0147134767755344,0.0115723686905876,55,NA
"2730/2948/2944/2946/2947/79094/1800/9027/4780/92086/728226/91227/25774/2678/23657/2940/2941/2729/6505/4693/2539","GO:0006749","glutathione metabolic process","21/4017","54/18434",0.388888888888889,1.78460985257102,3.04782033235156,0.00326281335055735,0.0281103919432633,0.0221092420620313,21,NA
"2730/3158/2153/8644/1592/2348/7299/317/32/3651/9365/10631/2155/8854/1543/3480/64127/6532/1277/2642/9388/7040/2696/64240/64241/56603/2168/3552/8942/4780/54658/1591/655/102724560/875/4330/7494/5468/846/590/9370/6750/3627/6696/6423/9227/340024/56477/4131/8614/6569/717/2729/1956/51085/2056/3952/2626/6422/6591/4982/360/3371/445/265/5251/5009","GO:0007584","response to nutrient","67/4017","168/18434",0.398809523809524,1.8301356141162,5.70549643787586,8.17972692435993e-08,5.75244051610801e-06,4.5243801678314e-06,67,NA
"27329/336/653145/9806/3265/345/5104/7448/406943/5268/89777/5275/6318/6317/89778/8710/440503/274/5270/1476/3053/406929/1475/5806/5276/26998/50859/6695/815/5269/5054/26086/5365","GO:0051346","negative regulation of hydrolase activity","33/4017","100/18434",0.33,1.51436893203883,2.72243546674538,0.00625271415552946,0.0472705190158027,0.0371789674589969,33,NA
"27329/5396/406988/5629/10000/1959/187/2348/144165/94/652/6495/54567/4091/64220/2303/60681/4804/9241/2548/4854/338/4036/182/81031/6899/4638/9464/3248/4015/56139/406935/221395/7021/3209/2737/3952/6469/4824/2138/23462","GO:0060840","artery development","41/4017","116/18434",0.353448275862069,1.62197299408548,3.54709625357574,0.000554408933135059,0.00711903445350496,0.00559922665959846,41,NA
"2810/2947/84283/7827/5629/3849/5916/1910/122786/652/64919/3175/30812/1003/54768/2303/10481/5175/6662/2302/1000/9480/27134/5802/4868/7040/2828/6382/389015/3552/5624/2487/7855/26154/3549/182/631/3642/7494/7477/7476/5915/7474/9223/26084/9370/8626/9076/579/3791/4825/23022/1041/7124/25803/5314/6098/2697/2099/168002/56913/3209/1365/9863/168620/6608/5420/231/8756/1761/4478/79983/64102/340547/2316","GO:0002064","epithelial cell development","75/4017","221/18434",0.339366515837104,1.55735184290296,4.39993552661402,1.97983723943104e-05,0.000505234414518099,0.000397374394181163,75,NA
"2810/5453/7062/388697/2312/254910/353145/84648/353144/353143/353142/353141/353140/26239/353139/353137/353134/353133/353132/353131/448835/3713/163778/6698/6699/6703/6706/4014/6278/84283/5317/50604/3664/8644/55506/643414/643418/5920/3855/3887/3891/3890/3888/9119/3854/286887/3853/3852/112802/121391/140807/319101/3849/3848/374454/51350/3850/338785/29986/64919/204219/1001/247/8456/3858/3861/3868/3872/125981/23581/25818/29841/56603/130120/5068/3552/26154/182/9935/337967/7474/79413/1475/8626/2069/23022/4488/1832/1041/3605/135228/3204/360/301","GO:0030216","keratinocyte differentiation","94/4017","177/18434",0.531073446327684,2.43709432651345,10.1407173625108,5.72197869604219e-20,4.32581589420789e-17,3.40231864834403e-17,94,NA
"2810/7062/388697/254910/353145/84648/353144/353143/353142/353141/353140/26239/353139/353137/353134/353133/353132/353131/448835/3713/163778/6698/6699/6703/6706/4014/84283/643414/643418/3855/3887/3891/3890/3888/9119/3854/286887/3853/3852/112802/121391/140807/319101/3849/3848/374454/51350/3850/338785/204219/1001/3868/3872/23581/25818/56603/3552/26154/337967/1041","GO:0031424","keratinization","60/4017","83/18434",0.72289156626506,3.31734705813545,11.1689343360129,1.07839777825883e-22,1.63053744072735e-19,1.28244198946096e-19,60,NA
"283471/11057/26256/257062/100131137/6406/6407/65010/132141/54763/6690/1235/1811/1080/1672/8756","GO:0048240","sperm capacitation","16/4017","34/18434",0.470588235294118,2.15952788882543,3.57209683787396,0.000942324951889899,0.0109387537803827,0.00860349281772996,16,NA
"2899/2915/2904/6751/4308/54550/8851/116444/9454/2906/9378/5621/2912/154/2914/2898/2911/2918/6505/23732/5354","GO:0007215","glutamate receptor signaling pathway","21/4017","55/18434",0.381818181818182,1.75216240070609,2.948787684391,0.00421123571830118,0.0341873203010544,0.0268888367516821,21,NA
"2899/3767/3739/3359/3736/2904/3747/2558/116444/2906/3760/6323/846/2555/2560/2550/2898","GO:0099505","regulation of presynaptic membrane potential","17/4017","31/18434",0.548387096774194,2.51654661238125,4.46070779718816,5.96343492847094e-05,0.00119426670355603,0.000939308554958528,17,NA
"2899/477/7143/2915/1813/2904/54407/3356/57555/23025/57616/2906/59283/9378/5270/10369/729230/2912/22871/1812/7124/2914/3351/2898/2911/1956/2918/4920/23732","GO:0051966","regulation of synaptic transmission, glutamatergic","29/4017","77/18434",0.376623376623377,1.7283234564788,3.3804948911337,0.00110052878163109,0.0121238580533785,0.00953559498454776,29,NA
"2899/477/7143/6833/57084/254263/2915/1813/2904/54407/121551/3356/1006/5023/57555/116444/23025/57616/2906/59283/9378/6509/5270/10369/729230/2912/22871/2908/1812/7124/2914/3351/2898/2911/1956/2918/4920/23732","GO:0035249","synaptic transmission, glutamatergic","38/4017","111/18434",0.342342342342342,1.57100790110499,3.18505396042,0.00169920647571905,0.0170847333036198,0.0134373972777531,38,NA
"2904/23316/89832/1139/57555/10458/81832/2906/50944/9378/7476/152404/22871/154/22999/9699","GO:2000463","positive regulation of excitatory postsynaptic potential","16/4017","35/18434",0.457142857142857,2.09782709200185,3.43148681631048,0.00138779670009422,0.014648157839738,0.0115209943744389,16,NA
"2946/6375/2147/187/9472/623/9001/9002/3973/57158/4923/3627/6622/1812/10345/387129/2833","GO:0051281","positive regulation of release of sequestered calcium ion into cytosol","17/4017","43/18434",0.395348837209302,1.81425453450741,2.82165050081563,0.00639013851822644,0.0478710753391161,0.0376513139545854,17,NA
"2948/2944/2946/240/1559/1571/3992/1543/246/239/247/242/59344/9444/1576/5354","GO:0042759","long-chain fatty acid biosynthetic process","16/4017","27/18434",0.592592592592593,2.71940548963203,4.71932800679981,2.69451763916172e-05,0.00063907618359412,0.000502642939581911,16,NA
"2948/2944/2946/2947/1557/1559/4842/1543/1555/54658/8856/1577/1576","GO:0042178","xenobiotic catabolic process","13/4017","24/18434",0.541666666666667,2.48570658036677,3.84435293484499,0.000524331443458139,0.00679048516067415,0.00534081774594237,13,NA
"30814/5320/336/183/119548/5406/5407/5408/116519/337/345/335/8435/9971/3990/5046/8399/9388/338/274/50487/185/4547/56112/8694/5568","GO:0071825","protein-lipid complex organization","26/4017","57/18434",0.456140350877193,2.09322659399307,4.36336743664444,5.27972788660569e-05,0.00111649630273396,0.00087814097606077,26,NA
"30814/5320/336/183/119548/5406/5407/5408/116519/337/345/335/8435/9971/3990/5046/8399/9388/338/50487/185/4547/8694/5568","GO:0071827","plasma lipoprotein particle organization","24/4017","54/18434",0.444444444444444,2.03955411722402,4.03815242017798,0.000167210612553646,0.00274062272283049,0.00215554060228192,24,NA
"30814/5320/336/183/119548/5406/5407/5408/116519/337/345/335/9971/3990/5046/8399/9388/338/50487/185/4547","GO:0034368","protein-lipid complex remodeling","21/4017","37/18434",0.567567567567568,2.60456573077932,5.15699070508102,3.89364802115372e-06,0.000135337834666309,0.000106445223276429,21,NA
"30814/5320/336/183/119548/5406/5407/5408/116519/337/345/335/9971/3990/5046/8399/9388/338/50487/185/4547","GO:0034369","plasma lipoprotein particle remodeling","21/4017","37/18434",0.567567567567568,2.60456573077932,5.15699070508102,3.89364802115372e-06,0.000135337834666309,0.000106445223276429,21,NA
"30814/5320/336/183/119548/5406/5407/5408/116519/337/345/335/9971/3990/5046/8399/9388/338/50487/185/4547","GO:0034367","protein-containing complex remodeling","21/4017","39/18434",0.538461538461538,2.47099825740602,4.85407009954302,1.19142058844158e-05,0.000343429002935024,0.000270112027336288,21,NA
"30814/5320/336/183/119548/5406/5407/5408/6833/84649/116519/337/345/335/8435/9971/3990/5046/8399/23491/9388/26291/338/50487/185/57552/9370/4547/948/8694/7436/5568/407019/407008","GO:0097006","regulation of plasma lipoprotein particle levels","34/4017","95/18434",0.357894736842105,1.64237778913303,3.31341605240148,0.00123285851038571,0.0133148719121656,0.0104723451286335,34,NA
"30814/5320/336/183/3990/8399/338/50487/185/4547","GO:0034374","low-density lipoprotein particle remodeling","10/4017","16/18434",0.625,2.86812297734628,3.94598742900099,0.000515077223074241,0.00672826575627,0.00529188125741161,10,NA
"30814/5320/391013/204962/126969/336/1103/5408/5920/11145/1119/23682/337/335/56994/5319/100137049/3990/8399/255043/50487/57110/5130/80736/5444/2171/729330/375775/9468","GO:0046470","phosphatidylcholine metabolic process","29/4017","77/18434",0.376623376623377,1.7283234564788,3.3804948911337,0.00110052878163109,0.0121238580533785,0.00953559498454776,29,NA
"30814/5320/391013/6513/84647/51703/1813/5319/11001/4828/8399/1636/3973/2168/6754/4923/50487/5468/788/2169/28965/56923/948/2171/646480/2167/729330/301","GO:0015909","long-chain fatty acid transport","28/4017","67/18434",0.417910447761194,1.91778969231512,3.9725826577721,0.000182329966083029,0.0029095821500532,0.00228842970901044,28,NA
"30814/5320/391013/84647/1244/55867/11309/1813/5319/4828/8399/4363/368/4843/8714/1636/5608/8792/8529/3973/3552/6754/28231/4923/50487/56923/3952/729330/301/9536","GO:0071715","icosanoid transport","30/4017","65/18434",0.461538461538462,2.11799850634802,4.7661381085204,1.07895484676122e-05,0.000316772762777274,0.000249146497318035,30,NA
"30814/5320/391013/84647/1813/5319/4828/8399/1636/3973/6754/4923/50487/56923/729330/301","GO:0050482","arachidonate secretion","16/4017","31/18434",0.516129032258065,2.36851445871177,4.0252921121594,0.000251967868673978,0.00379080017348314,0.0029815208131388,16,NA
"30814/5320/391013/84647/1813/5319/4828/8399/1636/3973/6754/4923/50487/56923/729330/301","GO:1903963","arachidonate transport","16/4017","31/18434",0.516129032258065,2.36851445871177,4.0252921121594,0.000251967868673978,0.00379080017348314,0.0029815208131388,16,NA
"30814/5320/391013/84647/1813/5319/4828/8399/4843/1636/5608/8792/8529/3973/3552/6754/4923/50487/56923/3952/729330/301/9536","GO:0032309","icosanoid secretion","23/4017","48/18434",0.479166666666667,2.19889428263215,4.39004890290671,5.44373505202232e-05,0.00113922870569657,0.000896020349666321,23,NA
"3158/1910/8854/1373/7474/1956/6608/445/5009","GO:0007494","midgut development","9/4017","12/18434",0.75,3.44174757281553,4.46616204966823,0.00012613001965183,0.00217331726169306,0.00170934640517804,9,NA
"3158/6425/3784/887/55366/60529/79827/2735/3651/1045/1910/7043/8854/64220/1543/105371045/6928/6662/2627/3643/7040/6664/3398/91461/10736/2736/3239/7855/1373/3549/100/140628/7494/6663/5915/7474/51208/6474/8626/579/6423/2255/1044/7124/25803/56913/10551/3209/2737/23242/1956/6608/6469/2626/137814/6422/2304/445/5009/1046/7547","GO:0055123","digestive system development","61/4017","151/18434",0.403973509933775,1.85383312972846,5.5609529948941,1.78637426365146e-07,1.11381356150145e-05,8.76030960112963e-06,61,NA
"3158/6425/3784/887/55366/60529/79827/2735/3651/1045/1910/7043/8854/64220/1543/105371045/6928/6662/2627/7040/6664/3398/91461/10736/2736/3239/7855/1373/3549/100/140628/6663/5915/7474/51208/6474/8626/579/6423/2255/1044/7124/25803/56913/10551/3209/2737/23242/1956/6608/6469/2626/137814/6422/2304/445/5009/1046/7547","GO:0048565","digestive tract development","59/4017","138/18434",0.427536231884058,1.96196238450354,5.98730022490756,2.56348282900298e-08,2.06199097230531e-06,1.62178661999577e-06,59,NA
